Date,XOM,CVX,COP,EOG,OXY,FANG,DVN,APA,PR,MTDR,CHRD,OVV,CNQ,SU,CVE,IMO,PBR,YPF,EC,SHEL,BP,TTE,EQNR,WMB,KMI,OKE,TRP,ENB,LNG,ET,EPD,MPLX,PAA,VLO,MPC,PSX,DINO,SUN,SLB,HAL,BKR,NOV,FTI,HP,PTEN,LBRT,RES,NBR,NEM,GOLD,AEM,WPM,FNV,RGLD,KGC,AU,HMY,GFI,AGI,OR,PAAS,HL,CDE,AG,FSM,SBSW,FCX,SCCO,TECK,RIO,BHP,VALE,AA,CENX,CLF,NUE,STLD,RS,CRS,ATI,MT,MP,LIN,APD,DD,DOW,LYB,CE,FMC,MOS,NTR,CF,WY,VMC,MLM,CCJ,UEC
2002-01-31,-0.041002580922056775,0.002795564199031375,-0.0034433971723859536,-0.08042009395466854,0.012640791002417995,,-0.19070078634317222,-0.06918725446654339,,,,,-0.08085862960251367,0.10779564025188826,,0.039552062340937555,,-0.1894221727306945,,-0.0751095453449333,-0.03297876514100084,-0.019169541145246605,,-0.1483935907788395,,-0.076966316802213,0.06928794630652013,0.04720017122382103,-0.3944142072336667,,0.16449091979094477,,0.09771939134637786,-0.010070982192220801,,,0.16880967723557005,,-0.12019886671483249,-0.3177411102937534,-0.03723310074467079,-0.28848317471369245,,-0.14188146836675042,-0.19711380172709636,,0.12069442045253331,-0.23614850410654942,0.08087972836990542,,0.1626182427604923,,,0.2814348705795193,0.11731306386662887,0.0364559863934959,0.10334733973315968,0.09559703413683707,,,0.10986105503912369,0.0638322577300483,-0.21104214576210945,,,,0.027425137741366123,-0.10401941516435453,,0.015866673811639975,0.0035832894362728407,,-0.015341110637042132,-0.1156507779355529,-0.05105501130238388,0.04786527372963301,-0.05616087748056864,-0.010478004925944306,-0.06421323830369108,-0.0648120952883644,-0.36133704172095205,,0.07094942262032733,0.04117721477002512,0.035341402942065336,,,,-0.13337998504202542,-0.033337636553338434,,,0.006415836754277482,-0.013705835400729782,-0.013793501461133895,0.08935160644940288,
2002-02-28,-0.03837946448399654,-0.008443080174346584,0.004286502006044524,-0.06898372979680545,0.006343020638237551,,-0.1894566799540035,-0.04205064892379795,,,,,-0.07390173677966794,0.10082574164201086,,0.030039364672660218,-0.09063135775956788,-0.15826522998535786,,-0.07507987952392003,-0.03407224178911594,-0.014974466562670652,,-0.2037462315776376,,-0.06580544465358529,0.06102852947361481,0.041999732161777326,-0.3440173234526722,,0.15380000607503774,,0.08353303341963336,0.029170724097725476,,,0.1476719605214154,,-0.07634286996605899,-0.3659228917052151,-0.023546581374076392,-0.2407845848542014,,-0.12214270481274359,-0.13027073103250075,,0.1017680497669986,-0.18959685551501404,0.07526942506500878,,0.17056119827240912,,,0.24588091667891132,0.1235134969422329,0.06771170533537973,0.1693857389734652,0.15451229116177845,,,0.13331510950821968,0.050160888995465,-0.1759317361008642,,,,0.07214962474991404,-0.0727499083694364,,0.03865663289960142,0.03712155517649829,,-0.018056492082907605,-0.11347323029257839,-0.028703448552066413,0.08801113123368176,-0.017880514906769007,-0.0038270421977577573,-0.07206214542582778,-0.057528644977684285,-0.33735424677394477,,0.09791053873880462,0.05167344516843242,0.0004923785363408761,,,,-0.0825123435503019,0.012317090235797856,,,0.018209202431850535,-0.012743737047315462,-0.01723558519605195,0.10058318884188022,
2002-03-31,-0.021710653188535045,-0.01289939817563901,0.014628731765538472,-0.04887637475149287,0.010155796215492563,,-0.14292493317526,9.720347293917797e-05,,,,,-0.038614444667744,0.10630002808396943,,0.0321554623397331,-0.04857964252877589,-0.12765323112305937,,-0.0641552328258096,-0.02138473350994452,-0.0023333358108251767,,-0.25950085896500497,,-0.041380279322252966,0.06612250076678405,0.04300425337147673,-0.3043329407617802,,0.13562962929991373,,0.05917741559890244,0.04297630512978223,,,0.10686862896497096,,-0.029050141335240753,-0.3649634126715562,-0.008235491499294478,-0.17601444510430575,,-0.0818799162690036,-0.04686492782574292,,0.09544032484709963,-0.1218726930124222,0.08322378779183981,,0.17646694672248953,,,0.25297614642041144,0.14947420741626938,0.12123725140840835,0.2765273864420239,0.265212605780512,,,0.16740319646821722,0.11189858197550917,-0.06847599528856518,,,,0.08747943377016187,-0.050491328910446165,,0.05242358473132591,0.07286148031937234,,-0.006269595277195172,-0.12014671340472083,-0.017343073594271563,0.10469718142316786,0.01482059349078857,0.0016694616539965068,-0.0640890791149834,-0.04777988866087435,-0.3142833701484188,,0.11280059579417112,0.06648632955547096,-0.015821243631096715,,,,-0.02335492717137433,0.04457668890205935,,,0.042865444168472155,-0.00048435441131355894,-0.012648567970319657,0.1110314118967306,
2002-04-30,0.0045635131262502515,-0.00221655219332495,0.034318018028383745,-0.006975855248149809,0.03325864769912501,,-0.07471644240707997,0.045934801533129566,,,,,0.01673560036160371,0.12085672522931623,,0.044781941059075736,0.010240350506518503,-0.08801947362353313,,-0.03893367018895477,0.0046378080846887215,0.018142516592680513,,-0.2340330767989819,,0.0038902977928279014,0.06691354158002749,0.041254889744586576,-0.24411905846270143,,0.11238464583362351,,0.04338324866510557,0.08561564311119363,,,0.07705481543622494,,0.009882498077651292,-0.34343668880514255,0.01847050752355317,-0.08481623527022009,,-0.012095517858778493,0.05452842446852291,,0.08014881522079986,-0.03312621912351543,0.11385815308134606,,0.19419183235658233,,,0.30020722868133953,0.19651847669813738,0.17139147806474897,0.3453607572333781,0.3685030917744583,,,0.20667570103058863,0.21066162941182598,0.049788217105544375,,,,0.1339419599943925,0.0012554424166519862,,0.0656548837557216,0.09850764469495532,,0.007253677568606509,-0.03594365473070349,0.045445152702291214,0.1417816000450538,0.0856248383010969,0.021708635947771615,-0.013658708282682896,-0.021904293266892805,-0.2541942631711097,,0.12522797483754666,0.08865973520418557,-0.01669118324179908,,,,0.04966406771618104,0.09051691651379179,,,0.06662792968058318,0.008422573733713579,-0.008513467327984747,0.12662012278704027,
2002-05-31,0.008757971462749037,-0.002199988288078214,0.03802620706662485,0.029628999120218102,0.045371296814820994,,-0.018229806875207033,0.07891908130748493,,,,,0.05549678586770046,0.11676494890000977,,0.05120665006772662,0.03772577497279528,-0.08924837930716834,,-0.024792566734126553,0.017514074703587568,0.030415395967041237,,-0.2361182818455989,,0.048119868745999606,0.0779204122767474,0.04539869571599553,-0.2272621829334358,,0.08550195361133617,,0.040762588304256164,0.08485976292512132,,,0.03983827858352473,,0.021972985821135715,-0.3146394187191155,0.029565572313697608,-0.006425302032728619,,0.043148781076216336,0.13189024594993737,,0.0691407979641201,0.04226661354399952,0.14235741680553615,,0.2096332966716421,,,0.32219734364183883,0.29468539551437467,0.20964009263120964,0.4034025434123254,0.4504351202997561,,,0.22948832975355038,0.40971270952693306,0.10704966557184714,,,,0.15979725512335552,0.05890451842805877,,0.05871363672125862,0.09722821289879469,,-0.0046851017282867335,0.0041423781757039535,0.13102381810266972,0.13937150856160851,0.14429320254055678,0.06694835278179623,0.006607730479892826,-0.0026776770490385404,-0.09248741344101663,,0.11461439277428265,0.08426284098898185,-0.021986502855763757,,,,0.08317336000901165,0.08361751500382586,,,0.06950925523776408,0.0076421273641971155,-0.021470703022770765,0.11980720063929318,
2002-06-30,0.011097000295336112,0.0011324132440750923,0.029803477763713282,0.049841149129258744,0.059732445632702635,,0.037707141161072544,0.09187271739426373,,,,,0.08234596324755428,0.10946416791979252,,0.05785894609867137,0.04747911509036373,-0.1366625697019611,,-0.0003309450234305622,0.029742607368611562,0.04792660128776394,,-0.2651301495447145,,0.06958653802643311,0.0925531236347843,0.06276294451269449,-0.16590054016348887,,0.054602996385342495,,0.03656496532388398,0.06401874986371325,,,-0.015329541432406835,,0.016092908712714404,-0.25604231730718574,0.03388185432979718,0.046979739432267076,,0.06948681785788158,0.1695014522321181,,0.03655558488347532,0.08906823781418449,0.18082295784319058,,0.2514801961586468,,,0.4488673654644362,0.45944637687632106,0.26335221517784735,0.46861718372026306,0.5080186823847048,,,0.3323084524427886,0.6037635113723099,0.22534284454858655,,,,0.18853188198106863,0.08584003204386925,,0.04913831861658324,0.09925510465449938,,-0.01272538695744152,0.04103313184952406,0.19768509125302902,0.1501560688010375,0.1808326285598183,0.0871061375268003,0.038167967992061014,0.018194957651256338,0.031211827635482026,,0.09411677001635144,0.08083558734384111,-0.017021222047101325,,,,0.08144853364391924,0.08905910368599756,,,0.08472549721621347,0.010442730215122653,-0.02853219289753728,0.10992789669391612,
2002-07-31,0.013954243645820208,0.005670375748997758,0.023889661144735674,0.05605294529479221,0.06893342199797514,,0.06361466853133058,0.0985314874216714,,,,,0.10548912609117256,0.10280460906195055,,0.06705663073347057,0.00993204827171601,-0.18609543306102616,,0.01792975674858477,0.03308463260427574,0.06377608519935807,,-0.35326830745337023,,0.09205948708180278,0.10506195735957458,0.07609997479422437,-0.1097180541528201,,-0.020370310151078486,,0.03080866395883297,0.029954640859620074,,,-0.03871606146427664,,-0.011223745390596451,-0.21221772475775758,0.016841085803297462,0.04676136302472789,,0.07131391811177923,0.1728296048005975,,-0.017663676381790783,0.08078475474925595,0.1648848333716344,,0.2364081622115315,,,0.47861104212429395,0.4956648144645206,0.2423585048431678,0.4395599549172824,0.46614523939086205,,,0.3433557693602953,0.6835050044172177,0.2699508067553562,,,,0.18009677530621793,0.11391539843685683,,0.03180684860061378,0.08820871811642617,,-0.024589535654481964,0.052200641097429834,0.22657350100540374,0.14478107504487858,0.17777880826896353,0.094474013059763,0.05789858066081144,0.011985155033949146,0.1334881448684837,,0.07742924615153646,0.07684172103827103,0.001345844694567333,,,,0.042669584683845185,0.06626874643621572,,,0.08600791378761707,-0.00367178205867702,-0.03739491783510973,0.08342067982778922,
2002-08-31,-0.00450169511393117,-0.017808261500042222,-0.003258050694179837,0.03400148025030325,0.054182047366179154,,0.04774961010523637,0.07765362797892816,,,,,0.10277209897535489,0.0803729670416804,,0.047046458606140096,-0.07062563212675421,-0.22440626828256294,,-0.0034253456277607564,0.017571675441392376,0.0521695379897027,,-0.4572525870967745,,0.07353334107213483,0.09452809166601628,0.06636409686127309,-0.12010653671491522,,-0.046096239448723764,,0.02638169393893608,-0.01901945686306894,,,-0.05266064886871147,,-0.04850701077456976,-0.2022325084163915,-0.031795565617759314,0.010250873599005672,,0.05563210265156826,0.13562393121568195,,-0.029771162318891653,0.043919196302271146,0.12468751872515837,,0.16848651158000316,,,0.4333709295237844,0.42606833695557733,0.17215767357299727,0.3523614688520331,0.3801992537277037,,,0.2926867576219314,0.6037715613871815,0.2573134897632319,,,,0.13488508390331333,0.12484031805109996,,0.01063737882247251,0.08878971150643089,,-0.06522457435992313,-0.022455049030127294,0.21125808299759408,0.10465773344818974,0.1676377073324855,0.060008356677440755,0.0325776855265425,-0.06439796302475431,0.1658463779701631,,0.0456738359216442,0.04699134380018832,-0.012997365203895606,,,,-0.02715375594678826,0.02025512171995114,,,0.06645071371703737,-0.02789171072621166,-0.041336507827369307,0.009251281390385113,
2002-09-30,-0.02668598305206238,-0.03297344945203606,-0.022426553577864716,0.012154132320685296,0.05476233361021943,,0.045826379653680194,0.06591974575273873,,,,,0.09606590848914198,0.07157734425264173,,0.033790414852543194,-0.12021496646341312,-0.21892841115728567,,-0.02266051963508653,0.004148696176908828,0.035363258670034536,,-0.552780070766278,,0.05791592476738683,0.08751892405666384,0.06016719668876158,-0.06546047272169142,,-0.046458845966265705,,0.013072820693304843,-0.06239745531343599,,,-0.0517425530561918,,-0.07704218108037997,-0.17531077518421256,-0.06913966424136431,-0.01612789871811715,,0.05028746276676843,0.097576022192992,,-0.05938386601329293,0.013955897189797728,0.11136048934450948,,0.1510774456644215,,,0.4219760178377059,0.37782400970821084,0.125890632652363,0.31484996600564585,0.3224549118864313,,,0.2628425803192471,0.5436770645100226,0.28029408784740006,,,,0.10509431202528008,0.11182570740743447,,-0.002288876930300221,0.07959512174333483,,-0.10897151390753068,-0.08097020254723608,0.19818798315763808,0.05190164936597408,0.09334318745895853,0.02240491561827329,-0.008807481752979185,-0.1396042530607593,0.1823500811576242,,0.03230636683998522,0.03007487403011222,-0.02044960178964028,,,,-0.06549841399556922,0.01620123510828142,,,0.03409462528044038,-0.052319573481602766,-0.05031927076160603,-0.044416962700911,
2002-10-31,-0.06049418489347169,-0.06179519518032983,-0.0579785654407311,-0.0055385685291673425,0.04437490819096923,,0.04407696279770956,0.06698620471439787,,,,,0.07617837198129918,0.0510299425188494,,0.025544706462410804,-0.20976655924007048,-0.22553539105398257,,-0.05817363977185841,-0.033944230143181264,0.005706858765132994,,-0.6606887599456754,,0.03430901331116676,0.07250969003224617,0.05012038017883169,-0.07100578787210965,,-0.06004799528642568,,0.0038088934069258062,-0.12571292890550034,,,-0.04539284953723077,,-0.11329222268580119,-0.17278854419403156,-0.09009595205373044,-0.03988282180847702,,0.02704497469656797,0.05978958775968746,,-0.10895844758580786,-0.018941193866275463,0.08672104742837705,,0.14363210475316568,,,0.4423145345727255,0.33405365856014635,0.10910747001263132,0.29066374313819976,0.2784222604771267,,,0.1970376345849285,0.4436075541218849,0.23366061240494496,,,,0.03873834048865987,0.09449372446137971,,-0.02474121698024989,0.06579457866081184,,-0.1749181401339166,-0.1719984411858655,0.15182880356715822,-0.03525039619040882,0.03477927732327912,-0.029376235032240294,-0.10964092210020604,-0.22955143456670213,0.12520414760145226,,0.006173110123730341,-0.0027144619641537027,-0.0426144814989311,,,,-0.1081519045805095,-0.004758216085802736,,,-0.02703529511383329,-0.0805693937786941,-0.0742105629155545,-0.10614121131978127,
2002-11-30,-0.0735040848027142,-0.08504430621951198,-0.07260414686690342,-0.01791164300996617,0.03663600713772586,,0.04966236781035249,0.04909557759565786,,,,,0.03504279811344646,0.01115608829863346,,0.006894480074064013,-0.24504157309392172,-0.21825309573379548,,-0.07417898850062243,-0.06754126128507931,-0.012701978896952348,,-0.7401421166539736,,0.01646799821193201,0.05878095347008072,0.03459143354173322,-0.06451731237392833,,-0.06889878369597746,,-0.008105562562452762,-0.11853252254545776,,,-0.02629115172569496,,-0.12705166278651703,-0.1272092936715532,-0.09886246547972644,-0.041611358846280866,,0.032460868075079086,0.052940124900312524,,-0.14536634913335555,-0.030995725596340562,0.04695021661991983,,0.08151948000204268,,,0.4119244528576782,0.2257839229484937,0.08143322670404451,0.22243603013680557,0.20467313704923207,,,0.11637350667249491,0.33852368355004425,0.1649886596187231,,,,-0.03059416911621915,0.0779013650462439,,-0.021295684394127323,0.06936862381797182,,-0.20357626134601137,-0.2512589873476013,0.07538023449508557,-0.08835056554570953,-0.013046989830893696,-0.07951795844510168,-0.21290994191693435,-0.3019904535466863,0.08804595576834595,,-0.00040482112985196217,-0.016951773096312017,-0.066651760334554,,,,-0.101027322398486,-0.031134775921720648,,,-0.06912523302611029,-0.11086435003973338,-0.1126175293182321,-0.10599121553437274,
