Date,XOM,CVX,COP,EOG,OXY,FANG,DVN,APA,PR,MTDR,CHRD,OVV,CNQ,SU,CVE,IMO,PBR,YPF,EC,SHEL,BP,TTE,EQNR,WMB,KMI,OKE,TRP,ENB,LNG,ET,EPD,MPLX,PAA,VLO,MPC,PSX,DINO,SUN,SLB,HAL,BKR,NOV,FTI,HP,PTEN,LBRT,RES,NBR,NEM,GOLD,AEM,WPM,FNV,RGLD,KGC,AU,HMY,GFI,AGI,OR,PAAS,HL,CDE,AG,FSM,SBSW,FCX,SCCO,TECK,RIO,BHP,VALE,AA,CENX,CLF,NUE,STLD,RS,CRS,ATI,MT,MP,LIN,APD,DD,DOW,LYB,CE,FMC,MOS,NTR,CF,WY,VMC,MLM,CCJ,UEC
2000-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-31,0.0,0.0,0.029435427979648286,0.15,0.00287785371394694,0.0,0.08120835055721837,0.08372063796467888,0.0,0.0,0.0,0.0,0.0,0.0028552272348134106,0.0,0.026596098985127586,0.0,0.007933004004157012,0.0,0.009957399021860068,1.5334217881612048e-09,0.02826071900922792,0.0,0.005304270262321703,0.0,0.0,0.0,0.003263794579006736,0.0,0.0,0.009871234274970773,0.0,0.04322267215658738,0.051683184864687814,0.0,0.0,0.0,0.0,0.024689284726998287,0.03780455058533976,0.036682548085957944,0.10523711119229151,0.0,0.08146770097480445,0.09912154566343913,0.0,0.025576052790911578,0.0513813049177135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018500249208690705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-08-31,0.0,0.0,0.06038296610675042,0.15,0.045176827130360885,0.0,0.02904599792713596,0.06401000939121157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482578948631553,0.0,0.0,0.0,2.5986478251078656e-09,0.0,0.0,0.0,0.0,0.0,0.02221275431248334,0.013826335392209269,0.020184304902493257,0.0,0.0,0.027377961865922333,0.0,0.05348983645312731,0.0,0.0,0.0,0.0,0.0,0.0,0.02386228137627977,0.05804158765347645,0.06288091292964487,0.0,0.022246474674983797,0.0,0.0,0.05762938860594608,0.01076593046100805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008434674392889024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07511883864479131,0.029222337266712046,0.0,0.0,0.016486027262808903,0.05015700724449235,0.0,0.0,0.0,0.0,0.03332494034536686,0.0,0.0,0.0,0.0,0.0,0.01888802052854288,0.0,0.0
2000-09-30,0.0,0.0,0.06605472448953964,0.15,0.0,0.0,0.027058109448763468,0.042502921650730725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02614860752794644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05354664492617338,0.05856928275004272,0.010163192933914746,0.052758515086153916,0.0,0.06618562046101015,0.0,0.02880175436385912,0.0,0.0,0.0,0.008380014889769768,0.0,0.0038275895443734783,0.049365883125364086,0.029396563291465543,0.005152461029625212,0.0,0.024288014535079495,0.0,0.0,0.018267345232182826,0.03181177958347988,0.0,0.0,0.0,0.0,0.0,0.0019180845048914841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13081878058009028,2.614658830536254e-09,0.0,0.0,0.0,0.04733387085087315,0.0,0.0,0.0,0.0,0.025217232789907156,0.0,0.0,0.0,0.0,0.0,0.0,0.04243300379010441,0.0
2000-10-31,0.009584992126331742,0.0,0.0602666695906211,0.1284168559310494,0.0,0.0,0.03670696743570429,0.027512221956643226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9340308123192334e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002191763836814749,0.0,0.13682440789031855,0.06958024031674286,0.0,0.03612532806799601,0.0,0.09028020665551346,0.0,0.01270028989672321,0.027333312362534636,0.0,0.0,0.029551762320944683,0.0,0.0,0.0,0.014050956783880122,0.05240412902751963,0.0,0.009327099337959919,0.026388180347651703,0.0,0.01222319288362639,0.05921147704773208,0.0,0.0,0.0,0.0,0.0,0.004068313951249793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034673152464995846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09973795935064533,0.0,0.0,0.0,0.0,0.013314998400659656,0.0,0.0,0.0,0.0,0.007525519082110781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
