Date,XOM,CVX,COP,EOG,OXY,FANG,DVN,APA,PR,MTDR,CHRD,OVV,CNQ,SU,CVE,IMO,PBR,YPF,EC,SHEL,BP,TTE,EQNR,WMB,KMI,OKE,TRP,ENB,LNG,ET,EPD,MPLX,PAA,VLO,MPC,PSX,DINO,SUN,SLB,HAL,BKR,NOV,FTI,HP,PTEN,LBRT,RES,NBR,NEM,GOLD,AEM,WPM,FNV,RGLD,KGC,AU,HMY,GFI,AGI,OR,PAAS,HL,CDE,AG,FSM,SBSW,FCX,SCCO,TECK,RIO,BHP,VALE,AA,CENX,CLF,NUE,STLD,RS,CRS,ATI,MT,MP,LIN,APD,DD,DOW,LYB,CE,FMC,MOS,NTR,CF,WY,VMC,MLM,CCJ,UEC
2002-02-28,-0.43182005112027394,0.5569880256295353,-0.38555591057969624,-0.877575603631121,3.2102116150681845,,-3.2836957262824824,-1.2510969834630667,,,,,-2.4087700661028713,6.5473295094526796,,2.3434727784146308,-3.251624858701611,-3.7679384466789605,,-3.370798247430249,-2.5984175901073643,-0.5964434917356181,,-5.006298166609434,,2.457625040259072,10.742467921103097,6.7766574637383235,-2.8211163612525825,,23.89250801733054,,7.960623497658514,3.468205295145704,,,12.377073037690488,,-3.0929730622960885,-4.498893733203554,-0.19525239810888254,-2.571921290734391,,-1.2025312571145095,-1.4481728894630836,,4.736160782223338,-1.7149972050555689,1.859452393938882,,10.867609876585705,,,3.5053396502722216,3.0699051736141962,0.9450057426845021,4.938873803893667,7.474148131702987,,,1.3412867827706867,0.9666600388439225,-2.730868145661571,,,,3.9436949371872605,-1.0475081935956354,,2.6854784050884812,1.537351327627709,,0.9850484248222315,0.01819428258110284,-3.1841807287223305,5.480873802737719,0.8818929503320843,2.674771722257362,-2.2880690839224505,-1.878480041688087,-2.5119330126828014,,4.955914346672787,3.966977222046151,2.4830225984376164,,,,0.10838927720393256,-0.502742108644361,,,4.3638074726867195,0.8379244375104833,0.42846959394407125,10.505597987173946,
2002-03-31,-0.9666614669640005,0.7171105025330072,-0.3793010020062814,-0.7344945326046383,3.435459912634627,,-2.1880826987557938,-0.06885041397315506,,,,,-1.286104058544032,9.459003777995026,,2.3496798302463753,-1.3108504354442931,-3.3186717202972162,,-2.475686693126624,-0.4669422440530543,0.3501262224959544,,-5.377657648341347,,-0.6453742730583067,21.20504293289972,8.696328602023293,-2.9236297385999164,,17.109328641786313,,6.0536496306064835,1.471725215505608,,,11.156651527690519,,-2.9185338769853444,-3.5823588371544406,-0.2782223715103052,-1.8427258048492774,,-0.3818434670966125,-1.324695676450095,,4.829007489718974,-1.5759541160287487,4.224788301646626,,12.078258130183002,,,6.529647747912506,5.539337522724057,3.5759356658681782,8.162620343946118,13.718783145680412,,,3.036102389742064,4.322109165661082,-0.22432580557606965,,,,4.737218947712383,-2.2524696809075846,,4.2172892910960025,3.136336624011494,,5.114130813260116,-0.38998758408839257,-2.8727598360625506,7.221159699970961,3.362062375178559,2.4791039769509817,-1.07750793708381,-0.6918801105869435,-2.414886547647893,,8.382617620449746,4.9148288030447125,3.926953382289247,,,,0.6865917234535783,-0.6175830528320437,,,8.052757221306443,2.8465219779303816,1.4090204171282024,10.956621778068609,
2002-04-30,0.3305913348786294,2.7660037876213157,0.7738078343693928,0.2744035563854214,6.310808275576527,,-0.26742587672206647,1.1984232998997693,,,,,1.5494163822926632,14.752161517432631,,4.340763295554491,-0.07841304172147749,-2.7842696199134327,,-1.2416600349112474,1.6036070985185549,1.498939428829922,,-1.7736395611600608,,1.3618189212542315,19.667207721940308,4.102978463078971,-2.760495191186594,,18.472329023565113,,6.346453742412747,3.2002433118059885,,,10.861924758791156,,-2.3350394526287492,-2.8643933110781,1.218821705177757,-0.6965035676015627,,1.9125770671550706,0.25612142668638094,,4.511723391607547,-0.799904461409557,10.239654806442411,,18.056884821667136,,,13.918466297032143,13.061341603162711,9.38895574853745,15.715733381132623,18.630365953840695,,,8.063788754913059,11.491416052801103,2.481421835528915,,,,8.298216546284566,-0.21428570401175365,,3.1743429692952065,3.8451877219470245,,3.4191753633844435,3.2466230030195495,0.899272828422728,7.331702096182644,2.505135108015499,1.8246973276604057,-0.14425321798680904,-1.097011839633237,-1.8843630214188116,,9.322044837722895,5.620196849667565,1.6304437050571685,,,,0.46690338437891726,1.319446691555446,,,5.703244624906802,2.0939150276469074,1.5775529740999055,9.893926665081464,
2002-05-31,-1.344891541302766,2.1275643870498055,1.6277012036874794,0.07132064125100797,6.572735378107297,,0.07716640481400036,2.074046974513623,,,,,2.4162075898521302,10.019374713067357,,4.940369912935856,0.3923819867815315,-3.5827972470003058,,-2.230585099196696,2.1798448114053324,1.731387822241943,,-1.851200811847301,,1.7734795829791221,20.5478572305386,6.27402602533523,-2.664211318696183,,19.261603480791706,,7.068385163933879,2.9033891172697595,,,12.475043049508804,,-1.234206643963364,-2.793821588445814,1.4643980867812352,-0.8871513927074774,,2.6607417882716318,1.664897935027503,,5.578258094252429,0.17540170385313322,8.364825434748143,,15.976742847690122,,,16.417873076906865,11.291213909052514,18.668760281487536,19.38429041693222,23.61559097464312,,,10.036279882966342,15.439637454775315,0.7991954532756559,,,,8.219146554380677,1.706278053884162,,3.556069668129789,2.6206831016093406,,2.4248893316222544,4.5488324946006955,2.888087836529476,6.76971656271725,5.952443456488565,4.447185502238901,-1.2356359075656151,-0.8784873889639782,-0.39528711255947285,,8.793446559417001,5.836259369184471,1.2803582471251604,,,,0.7718351731867282,0.5862218091150111,,,6.160726779350629,1.250838324245951,0.06879380937233813,7.601333011987536,
2002-06-30,-1.1011556292652867,1.7260494053389004,0.8973338052304264,-1.961991264555413,4.593440198510799,,-1.0598271698250015,-1.0223452005169762,,,,,2.4660792692367157,6.563496992516498,,4.424146185080549,0.262846937279131,-4.174412311648499,,-1.1020587485863063,2.2495142835018145,2.0496490408830677,,-2.7487305827905995,,-1.3461489597521836,14.666195786405725,5.456185531608785,-2.1328248605296727,,11.323051811404444,,7.702110434744674,0.5717052284507078,,,5.2127832979473725,,-4.226342900726423,-2.7654428137714535,-0.9369478623916393,-1.8415813434791009,,-0.8902910601707158,-0.8200764698256862,,2.2391481973296705,-1.2615568163499618,8.529663956057723,,22.266594954916336,,,18.90237253472661,21.172506780579596,15.799369952559735,19.328634076891053,23.984924892770408,,,12.98958056285512,30.506474071798188,4.462296802696765,,,,8.91202058665429,1.011466214046725,,1.5197044178437964,3.012538451603617,,0.7429182844664779,1.7804476359581638,2.612231489191208,6.350827770190437,5.010775474653975,3.29997931413765,-0.8632975659963078,1.7106716526842995,0.7590268962411819,,4.0415654219988255,3.523783602773906,-0.5507208276697168,,,,-0.4949909430387719,-0.7459877362305195,,,4.778975203901464,0.4691506466354006,-0.49496903347742255,6.847215830296283,
2002-07-31,0.12292098012017387,2.5329441651466573,0.9790680836958066,-0.8154681045627616,7.509031220401437,,-0.7344642309300063,1.0497659969253554,,,,,2.493943822212589,10.420423666107666,,9.484118318019986,-2.369765622055051,-4.57074975287481,,-0.9713115997669182,0.5148114668533389,2.7620224356780168,,-3.1411564283791367,,0.3325062471237288,20.34032867188381,12.050574909229583,-1.8582828192179333,,0.785863012986437,,5.9945170828309715,0.7832303110422598,,,7.490790501114764,,-5.321258735046503,-3.645902472971113,-1.7608674410033769,-2.3509046203576616,,-2.0997563146925553,-1.3282901773548823,,0.9273198557037678,-2.0454340250864287,6.652156756898022,,14.191817075321685,,,17.57499997622754,18.29864109675628,8.816999394480604,12.935479270007471,13.122913739406716,,,7.365012348817149,17.172272117408717,0.4723795049666531,,,,4.600758772854569,1.1107179778498828,,1.1046522777142729,2.5993201492476135,,-0.8348223006941659,1.5377263526982008,5.51867219806866,5.452994040769806,4.144479831653346,1.5960487847487284,0.8749410849733504,0.03574399402582067,-0.11044653320779536,,4.7150774585243385,5.26403567557637,0.8409601345495791,,,,-1.5471393185227942,-1.5927686279107351,,,3.6185159681966184,-0.13196169268273206,-0.8507111699622594,6.9253023192130465,
2002-08-31,-1.253305886387357,-1.4450530267922232,0.01585036320434231,-1.8019723584143084,3.16441078251297,,-1.9614844996685228,-0.21393639922581814,,,,,2.145978163674246,5.319332364133865,,3.1238963096353394,-3.5283416830842,-4.759650057299378,,-2.6629234622741533,-0.5668766900477715,1.1425889152513482,,-3.2252563478865985,,-1.434355606327502,7.504575591550562,4.320600658770206,-2.869466098484032,,2.4408321907755135,,5.792464289748991,-0.4742599448497395,,,5.658468728804185,,-4.260906672054688,-3.92036454615722,-2.6527975093926557,-3.1450148474933144,,-2.9717629092083553,-1.7068176570882936,,2.9413440665713253,-2.4354394212134913,4.098898375245209,,6.348081867845626,,,14.221349511613772,8.396682181731837,2.75156168692268,7.2541172250776205,9.343055791758587,,,4.921501437344555,7.920243779883709,-0.34184326050758085,,,,0.6911669125153437,0.3669040767560906,,0.14252354425575736,3.0460370250276965,,-2.1008328312423785,-1.3360485206476185,2.840744934510854,2.399305698772076,3.020896672748603,-0.16754470369539184,-0.8789739250269496,-2.804797212042128,-0.7652194494283594,,2.781828713272276,1.6536827755797634,-0.8075942761213162,,,,-3.0194494250802677,-1.5455681306605604,,,1.9317502715300081,-0.3389219544439062,-2.299028174484201,0.13312011885214148,
2002-09-30,-1.762460779299259,-1.3340920073515197,-0.13822103644736097,-1.353513960889965,3.834075981817312,,-1.4070917388276967,0.6082651814586082,,,,,2.2579983848266396,6.526497586529204,,3.964964974300935,-1.9384640956256896,-3.4991931406447865,,-1.9724864647177185,-0.25986140943461167,1.501444253190285,,-3.1379209773460772,,-0.0851629578828984,7.986364071123057,4.724123004131488,-1.835078422166033,,3.075512517463619,,4.725691795732855,-0.6282925562347665,,,6.427057004844437,,-3.297434367732182,-3.341563188497209,-1.9842879759974918,-2.8910870950297505,,-1.66869827852347,-1.2235534230059266,,-0.07500455558053144,-2.0025669120954546,6.653001666032426,,10.103035479699246,,,21.440531805919683,12.88416369796775,5.558071660157331,12.401358166413429,13.024500588415046,,,8.87704994246669,16.501025542985143,4.342272752732356,,,,2.1123352443826455,0.058239878731111076,,0.9084025513156699,4.543340603124897,,-2.643152963924756,-1.5314925951989093,3.6170431837033976,2.1425329876518573,0.5675062420614082,0.498511998236293,-1.4665905386383662,-3.013028969219757,-0.23177369519329294,,3.8106440127535905,3.349670946442901,0.08578573547837477,,,,-1.9563393536950808,0.5660427296530219,,,1.597825974970108,-2.215521363136434,-2.0528787669733797,0.5230200786267583,
2002-10-31,-4.266389277312316,-3.718209672041047,-3.0952338186927255,-2.0812327822390913,-0.1222629589055548,,-1.7036042235685913,0.34706588677862005,,,,,0.5343866653468966,3.6353912263362003,,1.9422676666108012,-3.2733605190109656,-3.925584669200703,,-4.119154546086092,-3.4488034176325346,-1.3617137091054377,,-3.195883098721081,,-1.1980671196776376,7.7800863845110895,6.61379372446185,-2.5019117014380554,,0.6587217321915547,,2.834980862184849,-3.723636453183451,,,0.15265756077879286,,-5.426564243065126,-4.087254154136516,-2.2398465747073897,-3.309168987591755,,-2.8637697752725053,-1.5969971007279444,,-2.4629117135079324,-2.6079883762590037,4.574696272445071,,8.041822616020905,,,26.904879659330533,12.892336653616045,4.607277437618183,13.91999062554304,12.167652071207197,,,6.043080380559478,13.245341842652165,1.1773623224876268,,,,-0.3817275829073928,0.17758137049315853,,-2.3719736726121528,2.739379283084782,,-4.584404576959212,-2.8655179895053413,2.1204531292232267,-1.743860130071665,-0.6730416442788331,-2.7238854356922637,-2.8501379164725624,-4.1102286774609205,-0.8494816485291412,,1.4673181908332384,0.054572157524305304,-1.4738854303175322,,,,-2.553216833047976,0.0912669092785518,,,-2.2510051679368916,-3.1839867064783154,-4.066935810306185,-2.4937932085330745,
2002-11-30,-3.4781184631326103,-4.147824970124609,-3.2952147091815895,-2.263921425667413,0.05754236524261479,,-1.2491906518816922,0.13249938909057335,,,,,-1.99218019926856,1.5510676530462566,,0.8349852937717274,-2.6409227183430284,-4.137412054925414,,-3.666098958966971,-3.782477694318221,-0.9340012982883429,,-3.289895646885675,,-0.7400812120222944,7.912238265939069,4.426943258097985,-2.1497483070599226,,0.6239332466380667,,0.6499623370963483,-1.2400135371744592,,,-2.1139171104775447,,-4.739855814840967,-3.46904109415839,-2.9956687227845533,-2.9278470006448454,,-0.09304017124826129,-0.16061756036754782,,-2.4863986941135723,-2.741995608399549,1.816501491652082,,3.493778923712145,,,21.278331901515504,4.55455025385928,3.7944494041523686,9.77228569932606,10.318550870049002,,,3.683782617997396,8.850684991195857,0.6070986569282145,,,,-1.6532061325348806,0.444081490940253,,-0.5639709173769851,3.607464634771447,,-3.883426890272836,-2.920115805566383,0.05017205683075642,-1.145646949164759,-0.4405389178999563,-2.499429802701281,-3.6169662597054737,-4.729488542777375,-1.1303878988204812,,1.6683122469109215,-0.37583604353601424,-2.550501366519253,,,,-1.7871165353106029,-0.00604247905265676,,,-2.0102424991711643,-5.759594638556835,-5.5247734104058,-0.845653421072882,
2002-12-31,-2.7521006556084493,-3.4272866783526115,-1.9120101255829005,1.122663701358071,1.655196051414584,,-1.2223929074712214,2.1875866105317763,,,,,-1.2303425925761986,2.415234164066528,,2.456316120713658,-2.4001415835878466,-2.3937085826449063,,-3.0305685909834392,-2.709651219383363,-0.5043942566488842,0.4345076312453982,-2.7279286602134643,,0.15656430825044845,6.941345526534207,2.340526810328233,-2.09647916784481,,-0.12180928467167097,,3.8367973532400983,-0.7554396974193716,,,2.326259098700198,,-1.7736952756874949,-1.826150770225256,-0.02036124869595388,-1.4459659374813345,-0.5443548597302964,2.1316700656306127,5.676964138165152,,-0.6836754338877118,-0.4249304496041802,2.430252698226002,,1.804559139446663,,,20.31315749980018,5.076103167738198,4.587651888743977,7.412700390156628,8.087202370094627,,,2.513612836950029,8.763390031114081,0.5432301550308444,,,,2.8040933669044055,2.8426457041498936,,2.962409267205664,7.137904196183526,,-2.897706421285653,-2.309088810593764,0.9728546351174734,0.3411376294507673,1.043787670898517,-0.9839339741818695,-2.7179489048787757,-4.208341968549339,-1.3296803134378297,,4.742773473271589,-0.17105510836175447,0.10562465855017372,,,,-1.624014427688617,2.2156938760339253,,,-0.0024688110894526536,-4.185344171398061,-4.015212023936968,0.9562694950636215,
