strategy_name,name,signal_type,lookback_months,skip_months,signal_family,strategy_type,top_n,weighting,max_weight,gross_exposure,volatility_lookback_months,fast_months,slow_months,cumulative_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,win_rate,final_value,valid_for_chart,beta_SPY,alpha_SPY,corr_SPY,info_ratio_SPY,beta_XLE,alpha_XLE,corr_XLE,info_ratio_XLE,beta_XLB,alpha_XLB,corr_XLB,info_ratio_XLB,beta_GLD,alpha_GLD,corr_GLD,info_ratio_GLD,beta_DBC,alpha_DBC,corr_DBC,info_ratio_DBC
voladj6_6-1 | long_only | equal | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,long_only,30,equal,,1.0,6.0,,,161.0713662806984,0.2161543669048298,0.26067082686353243,0.8292234674116099,-0.5218829006678427,0.6089743589743589,162.0713662806984,True,0.9916432905217183,0.13797974732310336,0.5763729034575673,0.6440574398600237,0.8357089856785423,0.13938251138598112,0.8039049516947612,0.7568377544261519,0.9132203050405456,0.13417176634835332,0.7027982062250652,0.6710660998444916,0.6967650758548204,0.13077342625408855,0.4466557503936436,0.3931912901149699,0.9242485375511478,0.16159171725193003,0.6472715430608895,0.7794528243369906
voladj6_6-1 | long_only | scaled cap25 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,long_only,30,scaled,0.25,1.0,6.0,,,250.87189042760872,0.23695262182141708,0.2673771985772202,0.8862110272764477,-0.5303745805049022,0.6282051282051282,251.87189042760872,True,0.9184869180095717,0.1635622739464619,0.5204621046708842,0.6819869490179501,0.772022860772568,0.16508401683779894,0.7240154826675296,0.7257963867198793,0.8604290312049517,0.15849238105524427,0.64556236088416,0.697315615360011,0.7361213083220187,0.14050983202122141,0.4697762223496386,0.4573955367846681,0.8743210932811234,0.1813941793842983,0.6113957166734806,0.8313202933830453
voladj6_6-1 | long_only | scaled cap20 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,long_only,30,scaled,0.2,1.0,6.0,,,250.67896642450222,0.23691616773151458,0.2671234647909109,0.8869163475285075,-0.5303745805049023,0.6217948717948718,251.67896642450222,True,0.9179906284574149,0.16352179531990413,0.5206749879808004,0.6823434983171464,0.7727366718995273,0.16491898728732834,0.7253732660117971,0.7275485555724507,0.8601348461863313,0.15843657453002338,0.6459546334749214,0.6978138361330145,0.734958164073852,0.14038456941913952,0.46973066977261196,0.45690561907192884,0.8739551675759889,0.1817761426678481,0.6116655306131382,0.8339482646185584
voladj6_6-1 | long_only | scaled cap15 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,long_only,30,scaled,0.15,1.0,6.0,,,251.57590114909314,0.23708542129548782,0.26673396022309104,0.8888460288191059,-0.5308335942590624,0.625,252.57590114909314,True,0.9182171322039071,0.16352487014477735,0.5215639741680197,0.6838825128281065,0.7728658569565218,0.16492913273076215,0.7265539534532733,0.7298857837878281,0.8617520475331305,0.15828971816274337,0.6481141832364036,0.7007333139182976,0.7336890805759531,0.14076248026499816,0.4689139470855495,0.45757557970841206,0.8740394405489277,0.18227024286770754,0.610619394005772,0.8339636105696536
voladj6_6-1 | classic_long_short | equal | top10,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,10,equal,,1.0,6.0,,,1.7905213971536647,0.04025962908547198,0.1418145668416047,0.2838892363605969,-0.3046908474050888,0.6057692307692307,2.7905213971536647,True,-0.18043647824903108,0.06660804099867484,-0.19277202364402313,-0.1937096684113287,-0.0350009086028087,0.053546033442939955,-0.061887157695408854,-0.20189875774109445,-0.1259824656739236,0.06304855274066751,-0.17821193091238435,-0.2113104476119199,0.07378914585808471,0.040268180793182,0.09202640048821523,-0.3064617606541794,-0.07283684737413558,0.05465123787250692,-0.09757765968722194,0.05987826069599854
voladj6_6-1 | classic_long_short | scaled cap25 | top10,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,10,scaled,0.25,1.0,6.0,,,1.3903207304915375,0.034084448460831585,0.17200022165186393,0.19816514265789736,-0.27121842392445894,0.5705128205128205,2.3903207304915375,True,-0.21361249579549793,0.06855776855556454,-0.1881647011018253,-0.18042929667801585,-0.04698755637512128,0.05370141831113334,-0.06850084277351438,-0.193983022499512,-0.1308391751582646,0.062406526986772515,-0.1526006226442464,-0.20199518358018193,0.08979499469009108,0.04341155415213278,0.09609209354165121,-0.265819587908541,-0.06508420893989021,0.058408512384329744,-0.07555541496987914,0.07294893341745869
voladj6_6-1 | classic_long_short | scaled cap20 | top10,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,10,scaled,0.2,1.0,6.0,,,1.4614360477190305,0.03525113118351175,0.17009177096224565,0.20724771683008847,-0.26339990333475305,0.5737179487179487,2.4614360477190305,True,-0.21131005864735555,0.06913836158907928,-0.18822502992614484,-0.1783290425153036,-0.04476467051928642,0.05425436210561302,-0.06599243462131295,-0.19235846256285075,-0.12911398308716635,0.06302009490105842,-0.15227811449094314,-0.2001752625328118,0.08675294450207906,0.04414877474889617,0.09385142213802916,-0.2650556651698123,-0.06503198797538191,0.05908264116872856,-0.07601212991580082,0.07580188255079015
voladj6_6-1 | classic_long_short | scaled cap15 | top10,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,10,scaled,0.15,1.0,6.0,,,1.6838004726476412,0.0387006257871243,0.1681842594349887,0.23010848885108628,-0.2715317675084591,0.5801282051282052,2.683800472647641,True,-0.20619172641215366,0.07169968059473074,-0.18574896176276753,-0.16727717649616136,-0.04094625298306905,0.05687708223021827,-0.06104792115134274,-0.18368190630401002,-0.12075260471509108,0.06517574062182413,-0.14403189510412753,-0.19098508976484616,0.09565621936244766,0.045977136839481264,0.10484903607269282,-0.2553845082847502,-0.06664900103544502,0.062345146032575564,-0.07864562188230956,0.08862318622798031
voladj6_6-1 | classic_long_short | equal | top20,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,20,equal,,1.0,6.0,,,2.077723562578936,0.044186470822118684,0.11319393075970424,0.39036077752190373,-0.2698473110062023,0.5897435897435898,3.077723562578936,True,-0.13863985047540117,0.06271286539688824,-0.18556900842743812,-0.21376597908443412,-0.024927780545820337,0.05246154114425004,-0.055220779477429954,-0.21252301667545354,-0.10422282815530644,0.06076343459265725,-0.18470864698593129,-0.2262668145504699,0.09184040210230338,0.03919205792254262,0.1413592762437157,-0.3317142149827312,-0.06714801832927289,0.04971925748084413,-0.11093468553105494,0.04314731365304959
voladj6_6-1 | classic_long_short | scaled cap25 | top20,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,20,scaled,0.25,1.0,6.0,,,2.3204134142579376,0.04723910847831414,0.14029399105049,0.33671512318238483,-0.2514162999564896,0.5961538461538461,3.3204134142579376,True,-0.1841228051147811,0.07343403226729592,-0.19884241078073478,-0.1655289920789558,-0.03777040274881244,0.06032992391717811,-0.06750790136066817,-0.18005850966266726,-0.12661360484631198,0.06959624498827102,-0.18104595180028574,-0.18740438129405332,0.08669400874924912,0.050242050728471835,0.11132073120095695,-0.2574746064960257,-0.07112166352669894,0.06237718597349064,-0.09835305851424829,0.09288985576483903
voladj6_6-1 | classic_long_short | scaled cap20 | top20,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,20,scaled,0.2,1.0,6.0,,,2.330771047881216,0.04736456418336332,0.14030610146720882,0.3375802170259358,-0.25077279770167127,0.5961538461538461,3.330771047881216,True,-0.18421562222704435,0.0735646436859968,-0.19892547652406647,-0.1649772235211431,-0.03768831908925262,0.06044286640854965,-0.06735537713471877,-0.17965300706377055,-0.12671829361241613,0.06972924587476628,-0.18118000745717858,-0.1869281797301678,0.08664186805565098,0.050394250060647836,0.1112414010048847,-0.25674198449355534,-0.0710732357622022,0.0625306421136473,-0.09827465856184056,0.09353368586382609
voladj6_6-1 | classic_long_short | scaled cap15 | top20,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,20,scaled,0.15,1.0,6.0,,,2.3068906115224928,0.047074747454257215,0.14008320430203042,0.3360484769663061,-0.24926681670958029,0.5961538461538461,3.3068906115224928,True,-0.18501824282898566,0.07333121908316045,-0.20011009213563408,-0.1663839986554723,-0.03707986161683541,0.0600677402228055,-0.0663734051512602,-0.18084135592158965,-0.12716577074716692,0.0694680384994369,-0.18210911135747054,-0.1881288833186867,0.08479163275222891,0.050154634285818456,0.10908637235139948,-0.2588100877103958,-0.07091820640199217,0.06262640668123237,-0.09818749449858556,0.09400223712933295
voladj6_6-1 | classic_long_short | equal | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,30,equal,,1.0,6.0,,,-12.522668274481559,,1.0422315279172634,,-5.87805494406412,0.5961538461538461,-11.522668274481559,False,-0.9936205678126532,-0.06828568343276924,-0.14444312422943284,-0.23721199084038835,-0.885607925068742,-0.0644145348137245,-0.21306854939944758,-0.24111421898097926,-0.659591146356457,-0.09150224349184811,-0.12695743091655434,-0.24595043635220748,0.5832183213136676,-0.2654833756128018,0.0878360068420593,-0.27446539340099835,-0.7807660220545022,-0.1874818945527074,-0.12401591453249153,-0.2094393870891571
voladj6_6-1 | classic_long_short | scaled cap25 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,30,scaled,0.25,1.0,6.0,,,-0.05461920138147747,-0.0021579556107534925,0.18673197202406125,-0.01155643346644157,-0.7427107792489133,0.6185897435897436,0.9453807986185225,True,-0.27055836135670164,0.052306500919506754,-0.21952439226410608,-0.251412252512017,-0.13876140089391367,0.042159473831869076,-0.18633397704612106,-0.24284588309998167,-0.18879211273388222,0.04695707298675651,-0.20282088693204953,-0.26236146750269157,0.14344164626809353,0.00876475095100944,0.12656230846697747,-0.3624465811166125,-0.15625150329118678,0.028033176775486564,-0.14634760373344793,-0.05180848022136521
voladj6_6-1 | classic_long_short | scaled cap20 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,30,scaled,0.2,1.0,6.0,,,-0.0552981482441699,-0.002185527559057876,0.18673240379912465,-0.011704061612193102,-0.7427107792489132,0.6185897435897436,0.9447018517558301,True,-0.27056092520643654,0.05227912730189077,-0.21952596490496296,-0.25151594028383467,-0.13874439965827665,0.04213000024721266,-0.18631071635272056,-0.24292932686300886,-0.18879471104652626,0.0469297343177236,-0.20282320933786874,-0.26245281785289265,0.14343280366039723,0.008732613876295018,0.12655420197127454,-0.36258084412778196,-0.15622103958206437,0.027996874021940052,-0.146318744302326,-0.05192935570188733
voladj6_6-1 | classic_long_short | scaled cap15 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,classic_long_short,30,scaled,0.15,1.0,6.0,,,-0.05535351944336975,-0.0021877770168658994,0.18673295031331422,-0.011716073747001196,-0.7427107792489132,0.6185897435897436,0.9446464805566303,True,-0.27058241042851805,0.05227898104322219,-0.2195427549037776,-0.2515219494351171,-0.13871275674456518,0.04212438092064127,-0.1862676800138836,-0.2429396646267118,-0.18881895954291014,0.04693014278306029,-0.20284866595051695,-0.26245686480567626,0.14351875225017027,0.008720312018359658,0.12662962886031254,-0.36260635447733314,-0.1561317996235301,0.027990793846777506,-0.14623468619990174,-0.051940565768815714
voladj6_6-1 | directional_abs | equal | top10,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,10,equal,,1.0,6.0,,,13.635666268117983,0.10872427832567566,0.2662827802133433,0.40830382737692156,-0.5309491763885794,0.5801282051282052,14.635666268117983,True,-0.10955691263008595,0.14928475383659134,-0.06233575295255959,0.14442094493334562,0.059726571281529466,0.1324946633535497,0.05624275198135654,0.08337614729600407,-0.002879452048258563,0.13933353874277854,-0.002169273358247107,0.09950061176258666,0.2744067979722415,0.09336737624646294,0.17937053967202732,0.039600806130655634,-0.0020853282355477927,0.12046087100335895,-0.0014830294897052705,0.257613377061025
voladj6_6-1 | directional_abs | scaled cap25 | top10,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,10,scaled,0.25,1.0,6.0,,,15.524856748022593,0.11391345574917788,0.27338822704921906,0.41667286473411175,-0.5131202579142942,0.5897435897435898,16.524856748022593,True,-0.08671132874427612,0.15360454823016495,-0.04805477409860636,0.16268298563495032,0.07146772424616352,0.13766859764726042,0.0655499260332917,0.10061597529093835,0.009523498603409609,0.14447947090315205,0.00698818234306303,0.117367375628097,0.287754317927936,0.09326526601773627,0.18464418084328696,0.044015518589972054,0.021184058792888,0.12123695017562053,0.014830359118647796,0.2619856565196615
voladj6_6-1 | directional_abs | scaled cap20 | top10,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,10,scaled,0.2,1.0,6.0,,,15.361147240629151,0.11348698295493365,0.27280778141301326,0.4159961360600698,-0.5208883364361441,0.5865384615384616,16.36114724062915,True,-0.08865323134121096,0.15324666066610948,-0.04923549668978286,0.1611712332849778,0.07144526626455534,0.1371313801842447,0.06566875261127092,0.09923251211195766,0.008771436355556146,0.14401938093505737,0.006450026180888838,0.11590073997085053,0.28519215631348516,0.09308792192822052,0.18330529004762772,0.04242905635240345,0.020504846005296725,0.12150112016468043,0.014364825125171253,0.2627889280112564
voladj6_6-1 | directional_abs | scaled cap15 | top10,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,10,scaled,0.15,1.0,6.0,,,15.577163898557025,0.11404886284118443,0.2717552767699934,0.41967487879807547,-0.5193358337509588,0.5737179487179487,16.577163898557025,True,-0.09011329174453982,0.15362219664673551,-0.050240201882451804,0.16232657005357523,0.07035522473112625,0.13748948791170473,0.0649172972773947,0.10006950038221946,0.009109829877833413,0.14422242731065502,0.006724806551126809,0.11691667572609271,0.28121592821247327,0.09448762275343228,0.1809814136759007,0.04569071705474936,0.018728671842884643,0.12272394056948946,0.013107371321589192,0.26602871009774054
voladj6_6-1 | directional_abs | equal | top20,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,20,equal,,1.0,6.0,,,9.590756231260672,0.09501550371035172,0.24330674965374316,0.3905173360195351,-0.5249190801987084,0.5673076923076923,10.590756231260672,True,-0.18571128387698954,0.13812852449617857,-0.11564440944417415,0.09009667211705154,0.05141724113465731,0.11511846617459101,0.05299033617502637,0.033358331179853644,-0.07744911846029842,0.12893937088309648,-0.06385719482409598,0.04590288105595311,0.27928095170070355,0.07611769781630096,0.1969773645007642,-0.019803636837135322,-0.05110127019607499,0.09467027275374423,-0.039740490294329155,0.1788255041083044
voladj6_6-1 | directional_abs | scaled cap25 | top20,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,20,scaled,0.25,1.0,6.0,,,13.034844458492689,0.10693818558826296,0.24980702831227938,0.4280831740834025,-0.5024516322019315,0.5608974358974359,14.034844458492689,True,-0.14962061874466454,0.14716990955855744,-0.09074596025109641,0.13023382173824408,0.064743849606961,0.1260804485848861,0.06498841228807369,0.06942846641351745,-0.04898670366296747,0.13834736397678368,-0.039338797299118405,0.0837473688603061,0.2955821206900668,0.08182131138432092,0.2052753870611845,0.008188894744669897,-0.02429648731369187,0.10331971852829439,-0.018587228623743766,0.2099058478156019
voladj6_6-1 | directional_abs | scaled cap20 | top20,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,20,scaled,0.2,1.0,6.0,,,13.046520587289086,0.10697359083694602,0.2498024573428151,0.42823274028141917,-0.502037702511294,0.5608974358974359,14.046520587289086,True,-0.14970820857494763,0.14720927259721706,-0.09080074557297312,0.13033521002850065,0.06466717678263008,0.12612000020914652,0.0649126376122508,0.06951733684018577,-0.049050367117259575,0.13838526445942861,-0.039390643038536094,0.08384170457080549,0.29555266065622965,0.08186203679366816,0.2052593359682038,0.00832706841082699,-0.024344924861075732,0.1033612131751171,-0.018624707447049478,0.21003314004562063
voladj6_6-1 | directional_abs | scaled cap15 | top20,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,20,scaled,0.15,1.0,6.0,,,12.749259353248082,0.10606327678637295,0.24956993545948208,0.424984189666517,-0.5076523070225587,0.5641025641025641,13.749259353248082,True,-0.15044720587593116,0.14639526470858716,-0.09133397661815708,0.1274838684114687,0.06496435131892182,0.12520430146104308,0.06527169654975878,0.06698080874823321,-0.0498644239290168,0.13758822179708244,-0.04008169270067002,0.08115582967621589,0.2929287042787689,0.08149910691167177,0.20366929730677433,0.005890732633923682,-0.025089474902324705,0.10306035377162093,-0.019207971979960325,0.2090085178452498
voladj6_6-1 | directional_abs | equal | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,30,equal,,1.0,6.0,,,7.037115139679333,0.08345666559557685,0.22860860922521364,0.36506352879020215,-0.5400106181909679,0.5897435897435898,8.037115139679333,True,-0.22304080332742188,0.12770750844790624,-0.14781967609942046,0.04520675202393952,0.016147189583586657,0.10506152239133594,0.017711136258631695,-0.0076514681176270164,-0.10751730235928995,0.11820569930146763,-0.09434812903861241,0.003164386678099585,0.20957448515384897,0.06871934214989267,0.15580935900758397,-0.07755571059080851,-0.05998570813612158,0.0797016163229701,-0.04896559828711483,0.1327437818221279
voladj6_6-1 | directional_abs | scaled cap25 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,30,scaled,0.25,1.0,6.0,,,10.278497141499898,0.09766849986348713,0.2379590747644187,0.41044242569937583,-0.49996345024664013,0.5865384615384616,11.278497141499898,True,-0.183300719102344,0.1391520138308849,-0.11670847771246289,0.09567156130509992,0.038360006890680504,0.11779609407049198,0.04042206223330439,0.03718229595242947,-0.0748401397848735,0.12991243351239357,-0.06309280458994282,0.05041392201342098,0.24630509937513306,0.07487920046460511,0.17828020296526614,-0.03853647324831335,-0.033654363417386764,0.09073425159021843,-0.026772135206539063,0.1716284933078094
voladj6_6-1 | directional_abs | scaled cap20 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,30,scaled,0.2,1.0,6.0,,,10.277946703461653,0.09766643939845676,0.2379592510811292,0.41043346268205655,-0.4999878541307783,0.5865384615384616,11.277946703461653,True,-0.18330089122880922,0.13915017607729985,-0.11670850083061589,0.09566526183936046,0.038361148284638005,0.11779411533364302,0.040423235031531356,0.03717683115776864,-0.0748403142250386,0.12991059810511457,-0.06309290490004914,0.050408118541926845,0.24630450571834195,0.07487704291184398,0.17827962526906516,-0.03854476690938762,-0.03365231820759975,0.09073181437068782,-0.026770485363699477,0.17162076619331193
voladj6_6-1 | directional_abs | scaled cap15 | top30,voladj6_6-1,volatility_adjusted,6.0,1,vol_adjusted_momentum,directional_abs,30,scaled,0.15,1.0,6.0,,,10.291631232642388,0.09771763629518881,0.23794106051099487,0.41068000657529824,-0.4993993184553469,0.5865384615384616,11.291631232642388,True,-0.18346987670203943,0.13920920460821157,-0.1168250252191833,0.09581141371200871,0.03825262162923764,0.11784919763253282,0.04031195618264466,0.037303616444720585,-0.07496224206967632,0.1299667100413051,-0.0632005254830703,0.05054254059824096,0.24606036595699646,0.07498641487571417,0.17811535217965857,-0.038236843286495764,-0.03381397751604965,0.09083827339862371,-0.026899760974702838,0.17194344479288548
raw_12-1 | long_only | equal | top10,raw_12-1,momentum,12.0,1,raw_momentum,long_only,10,equal,,1.0,,,,401.9158921687702,0.2642486093677543,0.34344784470811146,0.7693995272916422,-0.598107493507117,0.5667752442996743,402.9158921687702,True,1.0079136388370193,0.1950310146793993,0.442792897120733,0.6358481579840138,0.8171717869125681,0.20771497290392948,0.5970507065345659,0.6746873929861968,0.9851415414967627,0.19282678290492927,0.5698709453417594,0.6778075881795597,0.9603486105189029,0.1423631094761788,0.49320612383857637,0.47355811592244873,0.8927794127373254,0.20849943884763752,0.500373174135014,0.7073959528529513
raw_12-1 | long_only | scaled cap25 | top10,raw_12-1,momentum,12.0,1,raw_momentum,long_only,10,scaled,0.25,1.0,,,,930.3259205444015,0.30633960001569616,0.41308833926630073,0.7415837507294338,-0.6446046828578325,0.5830618892508144,931.3259205444015,True,1.1198222647956544,0.2429264453599727,0.4090197522262082,0.6748324996706984,0.9233430452428344,0.2553913499340523,0.560891417152571,0.7220119267359989,1.0747481531183347,0.2425049974091087,0.516895140678525,0.7068221887144481,1.0312789270015457,0.16268013105724932,0.4532911332525673,0.47689735803837946,1.0017936745763076,0.24046944529475478,0.47777990152609273,0.6995099864387336
raw_12-1 | long_only | scaled cap20 | top10,raw_12-1,momentum,12.0,1,raw_momentum,long_only,10,scaled,0.2,1.0,,,,907.4620484066188,0.3050710068494151,0.40154887412697315,0.759735679779167,-0.6480086281292108,0.5863192182410424,908.4620484066188,True,1.0976837934791026,0.23961631878458264,0.41245536654124854,0.6806700060388271,0.9118729407093227,0.2511198006421409,0.569842141924188,0.7312399320548724,1.0672068328064384,0.23779783141351907,0.5280181635719737,0.7169955413478715,1.0351517814069313,0.16082138100988322,0.4642203335871215,0.4854626493992432,0.9978272026058925,0.23717948769262331,0.4859758031897794,0.7077586833386973
raw_12-1 | long_only | scaled cap15 | top10,raw_12-1,momentum,12.0,1,raw_momentum,long_only,10,scaled,0.15,1.0,,,,694.6385476727771,0.29152537577407167,0.383174892516851,0.7608154434629382,-0.6370470562971886,0.5798045602605864,695.6385476727771,True,1.0475328033230928,0.22668052410791562,0.4124855189757183,0.6626150921252888,0.880500399704331,0.2365740254524755,0.5766219375258274,0.712196893746498,1.0293692431203245,0.22382532139222078,0.5337191935512244,0.6999213859135194,1.0217293413258546,0.1514626421288996,0.47764367114211,0.47656356502975045,0.9616339335373105,0.22393038052294845,0.4887621435999967,0.6941860595046833
raw_12-1 | long_only | equal | top20,raw_12-1,momentum,12.0,1,raw_momentum,long_only,20,equal,,1.0,,,,186.22696291034526,0.22693686970443538,0.2915994293581062,0.7782486756026525,-0.5804650835934162,0.6026058631921825,187.22696291034526,True,1.0204244268076657,0.14810429806720704,0.5279980218173469,0.606102518500012,0.7886107162926046,0.1650248852630999,0.6786324969867027,0.6469493384842194,0.9683201542501627,0.14885134309925246,0.6597372094257723,0.6641676292497355,0.8247134945274297,0.12128973216138403,0.4871138462591744,0.3966062468496021,0.8539426252861883,0.16810920784902966,0.5563824404801708,0.6787577067725724
raw_12-1 | long_only | scaled cap25 | top20,raw_12-1,momentum,12.0,1,raw_momentum,long_only,20,scaled,0.25,1.0,,,,641.711647378542,0.28753661901629846,0.37537077142258213,0.7660069480812016,-0.6234941318166164,0.5830618892508144,642.711647378542,True,1.0922283497191314,0.21656078595196404,0.43902687966492043,0.668356295394723,0.8918927194113578,0.22963524538537136,0.5962258669414526,0.7212863676576933,1.0489934828075091,0.21607501916862046,0.5552019909813973,0.7078477071014343,0.9463628025611933,0.1474307092984497,0.46030534442907317,0.4505263348974685,0.9702329791326483,0.2131265782137105,0.5140603395356145,0.7013967195720824
raw_12-1 | long_only | scaled cap20 | top20,raw_12-1,momentum,12.0,1,raw_momentum,long_only,20,scaled,0.2,1.0,,,,588.65061867594,0.28320742390271847,0.3688321579934763,0.7678490548205607,-0.6197792100012955,0.5830618892508144,589.65061867594,True,1.0843313011622215,0.21172774251369852,0.44357936417563953,0.6650289694299295,0.8832088620809477,0.22494325525438313,0.6008876614490289,0.7176969701726317,1.0401571598219492,0.21137385055322744,0.5602848262288395,0.7051240207084447,0.9476025996805142,0.1438558004291027,0.4661894578046458,0.44616578686385605,0.9573067322946005,0.20947273137494934,0.5136559274346462,0.6961225949078295
raw_12-1 | long_only | scaled cap15 | top20,raw_12-1,momentum,12.0,1,raw_momentum,long_only,20,scaled,0.15,1.0,,,,567.8261919504147,0.28140524842290104,0.3578746414439346,0.7863235217994248,-0.6042151711819157,0.5798045602605864,568.8261919504147,True,1.0620380105756346,0.2086643101363405,0.44776202050449604,0.670805892876362,0.8628837930754572,0.22183648092022798,0.6050343529887012,0.7225731317559109,1.0238502350961332,0.2077969961648951,0.5683870652461819,0.7139364274214806,0.9478270281230192,0.1448379692017569,0.47565113147527366,0.4610614732591436,0.9333917507711467,0.20978574631193975,0.5112210710546435,0.7070086877037064
raw_12-1 | long_only | equal | top30,raw_12-1,momentum,12.0,1,raw_momentum,long_only,30,equal,,1.0,,,,162.94813860775014,0.22058585253825558,0.26701730202764007,0.8261107084192687,-0.5617031378426691,0.6156351791530945,163.94813860775014,True,1.0081271649949501,0.13751677468666046,0.5696577799184879,0.6302443153195441,0.791913831570798,0.15288369684004627,0.7442128642635732,0.7046581396711746,0.9433454631250584,0.13961910104857966,0.701891591021954,0.7023227130436309,0.7399906376904951,0.12833161498160556,0.47091369088982127,0.4082446233516267,0.8789406577892341,0.16397008601433016,0.619178172681579,0.7617620552441025
raw_12-1 | long_only | scaled cap25 | top30,raw_12-1,momentum,12.0,1,raw_momentum,long_only,30,scaled,0.25,1.0,,,,572.6821095378436,0.28183108805290447,0.34611346740630466,0.8142736836127248,-0.5911634931090833,0.5798045602605864,573.6821095378436,True,1.066726736053786,0.2045090030397751,0.4650212519692521,0.6884037064293825,0.8627058839697472,0.2181595740768325,0.6254648523341236,0.7481863346486655,1.0271933931328843,0.20375854292957005,0.5896202585792432,0.7387191506657586,0.8894229505835611,0.14795837507901602,0.46732677047868515,0.4674782093846164,0.9437893173360966,0.20505485532268805,0.5417181382916714,0.7418334569106841
raw_12-1 | long_only | scaled cap20 | top30,raw_12-1,momentum,12.0,1,raw_momentum,long_only,30,scaled,0.2,1.0,,,,527.5037583462871,0.27772785128652533,0.3440993891310536,0.8071152116481962,-0.5911634931090832,0.5798045602605864,528.5037583462871,True,1.062334886303244,0.20107829093143179,0.4658173506770926,0.6801289125699668,0.8581192561672154,0.21478171787050396,0.6257810301506193,0.7380600030352195,1.0233786208658542,0.2002884382672708,0.5908688786484819,0.7300116102828856,0.8940503564016752,0.14402033886700835,0.4715592233391401,0.4586763987699224,0.9379902887935885,0.20133978690572596,0.5407913704314713,0.730068354155391
raw_12-1 | long_only | scaled cap15 | top30,raw_12-1,momentum,12.0,1,raw_momentum,long_only,30,scaled,0.15,1.0,,,,465.36112309018506,0.2714956529271364,0.3382157943164154,0.8027290785631984,-0.5883846769241965,0.5798045602605864,466.36112309018506,True,1.054939807830474,0.1950623010174523,0.47062166372675046,0.6714400727350094,0.8494327190980698,0.20895627331582145,0.6302222741170377,0.7278081540644828,1.0140913761160264,0.1944997687608121,0.5956921573147054,0.7212500003448323,0.8952872016255427,0.14062373395937489,0.47575336228224885,0.4518778903852538,0.9270343361118748,0.19785047233405548,0.5391242768042042,0.7208143717015222
raw_12-1 | classic_long_short | equal | top10,raw_12-1,momentum,12.0,1,raw_momentum,classic_long_short,10,equal,,1.0,,,,-16.18046879380678,,3.1326098337038557,,-10.824810497020021,0.5276872964169381,-15.180468793806783,False,-3.047817737272926,-0.2950896252484724,-0.14679822497279452,-0.21907735651539,-2.841582177750757,-0.2943912071756822,-0.22762112274966576,-0.2185852241068423,-2.0302628329147114,-0.3857001474553797,-0.12876108721696355,-0.22008219918409266,1.6377867990828419,-0.9020559108733677,0.08271695764129164,-0.24464124648468902,-2.3731495245461707,-0.6783897760999673,-0.12640205953274222,-0.22764710946905814
